Aquila_chrysaetos,Aquila_chrysaetos-1.0.2_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Aquila_chrysaetos/README.json,https://dnazoo.s3.wasabisys.com/Aquila_chrysaetos/Aquila_chrysaetos-1.0.2_HiC.fasta.gz,
Arachis_duranensis,araDur.scaf_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Arachis_duranensis/README.json,https://dnazoo.s3.wasabisys.com/Arachis_duranensis/araDur.scaf_HiC.fasta.gz,
Arachis_hypogaea.csv
Arachis_ipaensis,araIpa.scaf_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Arachis_ipaensis/README.json,https://dnazoo.s3.wasabisys.com/Arachis_ipaensis/araIpa.scaf_HiC.fasta.gz,
Arctocephalus_townsendi,Arctocephalus_townsendi_HiC.fasta.gz,Arctocephalus_townsendi_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Arctocephalus_townsendi/README.json,https://dnazoo.s3.wasabisys.com/Arctocephalus_townsendi/Arctocephalus_townsendi_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Arctocephalus_townsendi/Arctocephalus_townsendi_HiC.fasta_v2.functional.gff3.gz
Artibeus_jamaicensis,WHU_Ajam_v2_HiC.fasta.gz,WHU_Ajam_v2_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Artibeus_jamaicensis/README.json,https://dnazoo.s3.wasabisys.com/Artibeus_jamaicensis/WHU_Ajam_v2_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Artibeus_jamaicensis/WHU_Ajam_v2_HiC.fasta_v2.functional.gff3.gz
Augochlora_pura.csv
Augochlorella_aurata.csv
Axis_porcinus,ASM379854v1_HiC.fasta.gz,ASM379854v1_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Axis_porcinus/README.json,https://dnazoo.s3.wasabisys.com/Axis_porcinus/ASM379854v1_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Axis_porcinus/ASM379854v1_HiC.fasta_v2.functional.gff3.gz
Babyrousa_celebensis,Babyrousa_celebensis_HiC.fasta.gz,Babyrousa_celebensis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Babyrousa_celebensis/README.json,https://dnazoo.s3.wasabisys.com/Babyrousa_celebensis/Babyrousa_celebensis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Babyrousa_celebensis/Babyrousa_celebensis_HiC.fasta_v2.functional.gff3.gz
Balaenoptera_physalus,Balaenoptera_physalus_HiC.fasta.gz,Balaenoptera_physalus_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Balaenoptera_physalus/README.json,https://dnazoo.s3.wasabisys.com/Balaenoptera_physalus/Balaenoptera_physalus_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Balaenoptera_physalus/Balaenoptera_physalus_HiC.fasta_v2.functional.gff3.gz
Balaenoptera_ricei,Balaenoptera_ricei_HiC.fasta.gz,Balaenoptera_ricei_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Balaenoptera_ricei/README.json,https://dnazoo.s3.wasabisys.com/Balaenoptera_ricei/Balaenoptera_ricei_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Balaenoptera_ricei/Balaenoptera_ricei_HiC.fasta_v2.functional.gff3.gz
Bassariscus_astutus,Bassariscus_astutus_HiC.fasta.gz,Bassariscus_astutus_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Bassariscus_astutus/README.json,https://dnazoo.s3.wasabisys.com/Bassariscus_astutus/Bassariscus_astutus_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Bassariscus_astutus/Bassariscus_astutus_HiC.fasta_v2.functional.gff3.gz
Bassariscus_sumichrasti,Bassariscus_sumichrasti_HiC.fasta.gz,Bassariscus_sumichrasti_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Bassariscus_sumichrasti/README.json,https://dnazoo.s3.wasabisys.com/Bassariscus_sumichrasti/Bassariscus_sumichrasti_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Bassariscus_sumichrasti/Bassariscus_sumichrasti_HiC.fasta_v2.functional.gff3.gz
Bison_bison,Bison_UMD1.0_HiC.fasta.gz,Bison_UMD1.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Bison_bison/README.json,https://dnazoo.s3.wasabisys.com/Bison_bison/Bison_UMD1.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Bison_bison/Bison_UMD1.0_HiC.fasta_v2.functional.gff3.gz
Bombyx_mori,ASM15162v1_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Bombyx_mori/README.json,https://dnazoo.s3.wasabisys.com/Bombyx_mori/ASM15162v1_HiC.fasta.gz,
Branchiostoma_lanceolatum,Bl71nemr_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Branchiostoma_lanceolatum/README.json,https://dnazoo.s3.wasabisys.com/Branchiostoma_lanceolatum/Bl71nemr_HiC.fasta.gz,
Brassica_rapa,Brapa_1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Brassica_rapa/README.json,https://dnazoo.s3.wasabisys.com/Brassica_rapa/Brapa_1.0_HiC.fasta.gz,
Cajanus_cajan,C.cajan_V1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cajanus_cajan/README.json,https://dnazoo.s3.wasabisys.com/Cajanus_cajan/C.cajan_V1.0_HiC.fasta.gz,
Callimico_goeldii,Callimico_goeldii_HiC.fasta.gz,Callimico_goeldii_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Callimico_goeldii/README.json,https://dnazoo.s3.wasabisys.com/Callimico_goeldii/Callimico_goeldii_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Callimico_goeldii/Callimico_goeldii_HiC.fasta_v2.functional.gff3.gz
Camelus_dromedarius,PRJNA234474_Ca_dromedarius_V1.0_HiC.fasta.gz,PRJNA234474_Ca_dromedarius_V1.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Camelus_dromedarius/README.json,https://dnazoo.s3.wasabisys.com/Camelus_dromedarius/PRJNA234474_Ca_dromedarius_V1.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Camelus_dromedarius/PRJNA234474_Ca_dromedarius_V1.0_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_dingo,ASM325472v1_HiC.fasta.gz,ASM325472v1_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo/ASM325472v1_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo/ASM325472v1_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_dingo_alpine_ecotype,Cooinda_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta.gz,Cooinda_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_alpine_ecotype/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_alpine_ecotype/Cooinda_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_alpine_ecotype/Cooinda_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_dingo_desert_ecotype,sandy.combined.contigs.arrow.purged_HiC.fasta.gz,sandy.combined.contigs.arrow.purged_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_desert_ecotype/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_desert_ecotype/sandy.combined.contigs.arrow.purged_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_dingo_desert_ecotype/sandy.combined.contigs.arrow.purged_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_familiaris,canFamDis_HiC.fasta.gz,canFamDis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris/canFamDis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris/canFamDis_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_familiaris_Basenji,basenji_flye_rx4_medaka_pilon_jf_HiC.fasta.gz,basenji_flye_rx4_medaka_pilon_jf_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_Basenji/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_Basenji/basenji_flye_rx4_medaka_pilon_jf_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_Basenji/basenji_flye_rx4_medaka_pilon_jf_HiC.fasta_v2.functional.gff3.gz
Canis_lupus_familiaris_German_Shepherd,Nala_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta.gz,Nala_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_German_Shepherd/README.json,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_German_Shepherd/Nala_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Canis_lupus_familiaris_German_Shepherd/Nala_HYBRID_SCAFFOLD_NCBI_Nresized_merged_NOT_SCAFFOLDED_HiC.fasta_v2.functional.gff3.gz
Capsicum_rhomboideum.csv
Carettochelys_insculpta,Carettochelys_insculpta-1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Carettochelys_insculpta/README.json,https://dnazoo.s3.wasabisys.com/Carettochelys_insculpta/Carettochelys_insculpta-1.0_HiC.fasta.gz,
Carollia_perspicillata,CarPer_v1_BIUU_HiC.fasta.gz,CarPer_v1_BIUU_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Carollia_perspicillata/README.json,https://dnazoo.s3.wasabisys.com/Carollia_perspicillata/CarPer_v1_BIUU_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Carollia_perspicillata/CarPer_v1_BIUU_HiC.fasta_v2.functional.gff3.gz
Castor_canadensis,C.can_genome_v1.0_HiC.fasta.gz,C.can_genome_v1.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Castor_canadensis/README.json,https://dnazoo.s3.wasabisys.com/Castor_canadensis/C.can_genome_v1.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Castor_canadensis/C.can_genome_v1.0_HiC.fasta_v2.functional.gff3.gz
Casuarius_casuarius,casCas1_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Casuarius_casuarius/README.json,https://dnazoo.s3.wasabisys.com/Casuarius_casuarius/casCas1_HiC.fasta.gz,
Cavia_porcellus,Cavpor3.0_HiC.fasta.gz,Cavpor3.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cavia_porcellus/README.json,https://dnazoo.s3.wasabisys.com/Cavia_porcellus/Cavpor3.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cavia_porcellus/Cavpor3.0_HiC.fasta_v2.functional.gff3.gz
Cebuella_pygmaea,Cebuella_pygmaea_HiC.fasta.gz,Cebuella_pygmaea_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cebuella_pygmaea/README.json,https://dnazoo.s3.wasabisys.com/Cebuella_pygmaea/Cebuella_pygmaea_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cebuella_pygmaea/Cebuella_pygmaea_HiC.fasta_v2.functional.gff3.gz
Cephalorhynchus_commersonii,Cephalorhynchus_commersonii_HiC.fasta.gz,Cephalorhynchus_commersonii_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cephalorhynchus_commersonii/README.json,https://dnazoo.s3.wasabisys.com/Cephalorhynchus_commersonii/Cephalorhynchus_commersonii_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cephalorhynchus_commersonii/Cephalorhynchus_commersonii_HiC.fasta_v2.functional.gff3.gz
Ceratotherium_simum,CerSimSim1.0_HiC.fasta.gz,CerSimSim1.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Ceratotherium_simum/README.json,https://dnazoo.s3.wasabisys.com/Ceratotherium_simum/CerSimSim1.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Ceratotherium_simum/CerSimSim1.0_HiC.fasta_v2.functional.gff3.gz
Cercopithecus_mitis,Cercopithecus_mitis_HiC.fasta.gz,Cercopithecus_mitis_mitis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cercopithecus_mitis/README.json,https://dnazoo.s3.wasabisys.com/Cercopithecus_mitis/Cercopithecus_mitis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cercopithecus_mitis/Cercopithecus_mitis_mitis_HiC.fasta_v2.functional.gff3.gz
Chelonia_mydas,CheMyd_1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Chelonia_mydas/README.json,https://dnazoo.s3.wasabisys.com/Chelonia_mydas/CheMyd_1.0_HiC.fasta.gz,
Chiloscyllium_punctatum,Cpunctatum_v1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Chiloscyllium_punctatum/README.json,https://dnazoo.s3.wasabisys.com/Chiloscyllium_punctatum/Cpunctatum_v1.0_HiC.fasta.gz,
Chinchilla_lanigera,ChiLan1.0_HiC.fasta.gz,ChiLan1.0_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Chinchilla_lanigera/README.json,https://dnazoo.s3.wasabisys.com/Chinchilla_lanigera/ChiLan1.0_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Chinchilla_lanigera/ChiLan1.0_HiC.fasta_v2.functional.gff3.gz
Chinchilla_x.csv
Choloepus_hoffmanni,C_hoffmanni-2.0.1_HiC.fasta.gz,C_hoffmanni-2.0.1_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Choloepus_hoffmanni/README.json,https://dnazoo.s3.wasabisys.com/Choloepus_hoffmanni/C_hoffmanni-2.0.1_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Choloepus_hoffmanni/C_hoffmanni-2.0.1_HiC.fasta_v2.functional.gff3.gz
Chrysocyon_brachyurus,Chrysocyon_brachyurus_HiC.fasta.gz,Chrysocyon_brachyurus_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Chrysocyon_brachyurus/README.json,https://dnazoo.s3.wasabisys.com/Chrysocyon_brachyurus/Chrysocyon_brachyurus_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Chrysocyon_brachyurus/Chrysocyon_brachyurus_HiC.fasta_v2.functional.gff3.gz
Cicer_arietinum,ASM33114v1_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cicer_arietinum/README.json,https://dnazoo.s3.wasabisys.com/Cicer_arietinum/ASM33114v1_HiC.fasta.gz,
Ciona_intestinalis-robusta,Ciona_intestinalis_HT_Hoya_T-line_assembly_2019_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Ciona_intestinalis-robusta/README.json,https://dnazoo.s3.wasabisys.com/Ciona_intestinalis-robusta/Ciona_intestinalis_HT_Hoya_T-line_assembly_2019_HiC.fasta.gz,
Citrullus_naudinianus,CnF.asm.bp.p_ctg_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Citrullus_naudinianus/README.json,https://dnazoo.s3.wasabisys.com/Citrullus_naudinianus/CnF.asm.bp.p_ctg_HiC.fasta.gz,
Clogmia_albipunctata.csv
Clogmia_albipunctata__ASM101494v1,ASM101494v1_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Clogmia_albipunctata__ASM101494v1/README.json,https://dnazoo.s3.wasabisys.com/Clogmia_albipunctata__ASM101494v1/ASM101494v1_HiC.fasta.gz,
Clogmia_albipunctata__clogmia.6,clogmia.6_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Clogmia_albipunctata__clogmia.6/README.json,https://dnazoo.s3.wasabisys.com/Clogmia_albipunctata__clogmia.6/clogmia.6_HiC.fasta.gz,
Clonorchis_sinensis,ASM360417v1_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Clonorchis_sinensis/README.json,https://dnazoo.s3.wasabisys.com/Clonorchis_sinensis/ASM360417v1_HiC.fasta.gz,
Coendou_prehensilis,Coendou_prehensilis_HiC.fasta.gz,Coendou_prehensilis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Coendou_prehensilis/README.json,https://dnazoo.s3.wasabisys.com/Coendou_prehensilis/Coendou_prehensilis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Coendou_prehensilis/Coendou_prehensilis_HiC.fasta_v2.functional.gff3.gz
Colobus_angolensis,Cang.pa_1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Colobus_angolensis/README.json,https://dnazoo.s3.wasabisys.com/Colobus_angolensis/Cang.pa_1.0_HiC.fasta.gz,
Connochaetes_taurinus,BWD_HiC.fasta.gz,BWD_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Connochaetes_taurinus/README.json,https://dnazoo.s3.wasabisys.com/Connochaetes_taurinus/BWD_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Connochaetes_taurinus/BWD_HiC.fasta_v2.functional.gff3.gz
Corynorhinus_rafinesquii,Corynorhinus_rafinesquii_HiC.fasta.gz,Corynorhinus_rafinesquii_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Corynorhinus_rafinesquii/README.json,https://dnazoo.s3.wasabisys.com/Corynorhinus_rafinesquii/Corynorhinus_rafinesquii_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Corynorhinus_rafinesquii/Corynorhinus_rafinesquii_HiC.fasta_v2.functional.gff3.gz
Cricetomys_ansorgei,Cricetomys_ansorgei_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cricetomys_ansorgei/README.json,https://dnazoo.s3.wasabisys.com/Cricetomys_ansorgei/Cricetomys_ansorgei_HiC.fasta.gz,
Cricetulus_griseus,CriGri-PICR_HiC.fasta.gz,CriGri-PICR_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cricetulus_griseus/README.json,https://dnazoo.s3.wasabisys.com/Cricetulus_griseus/CriGri-PICR_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cricetulus_griseus/CriGri-PICR_HiC.fasta_v2.functional.gff3.gz
Cristatella_mucedo,cmucedo.flye2_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cristatella_mucedo/README.json,https://dnazoo.s3.wasabisys.com/Cristatella_mucedo/cmucedo.flye2_HiC.fasta.gz,
Crocuta_crocuta,Crocuta_crocuta_HiC.fasta.gz,Crocuta_crocuta_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Crocuta_crocuta/README.json,https://dnazoo.s3.wasabisys.com/Crocuta_crocuta/Crocuta_crocuta_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Crocuta_crocuta/Crocuta_crocuta_HiC.fasta_v2.functional.gff3.gz
Cryptoprocta_ferox,Cryptoprocta_ferox_HiC.fasta.gz,Cryptoprocta_ferox_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Cryptoprocta_ferox/README.json,https://dnazoo.s3.wasabisys.com/Cryptoprocta_ferox/Cryptoprocta_ferox_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Cryptoprocta_ferox/Cryptoprocta_ferox_HiC.fasta_v2.functional.gff3.gz
Cucurbita_maxima,Cmax_1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cucurbita_maxima/README.json,https://dnazoo.s3.wasabisys.com/Cucurbita_maxima/Cmax_1.0_HiC.fasta.gz,
Cucurbita_moschata,Cmos_1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cucurbita_moschata/README.json,https://dnazoo.s3.wasabisys.com/Cucurbita_moschata/Cmos_1.0_HiC.fasta.gz,
Cucurbita_pepo,ASM280686v2_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cucurbita_pepo/README.json,https://dnazoo.s3.wasabisys.com/Cucurbita_pepo/ASM280686v2_HiC.fasta.gz,
Culex_quinquefasciatus.csv
Cygnus_atratus,Cygnus_atratus_primary_v1.0_HiC.fasta.gz,,https://dnazoo.s3.wasabisys.com/Cygnus_atratus/README.json,https://dnazoo.s3.wasabisys.com/Cygnus_atratus/Cygnus_atratus_primary_v1.0_HiC.fasta.gz,
Dasyurus_hallucatus,Dasyurus_hallucatus_10X_01_style3pseudohapfull_HiC.fasta.gz,Dasyurus_hallucatus_10X_01_style3pseudohapfull_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Dasyurus_hallucatus/README.json,https://dnazoo.s3.wasabisys.com/Dasyurus_hallucatus/Dasyurus_hallucatus_10X_01_style3pseudohapfull_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Dasyurus_hallucatus/Dasyurus_hallucatus_10X_01_style3pseudohapfull_HiC.fasta_v2.functional.gff3.gz
Dasyurus_viverrinus,Dasyurus_viverrinus_HiC.fasta.gz,Dasyurus_viverrinus_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Dasyurus_viverrinus/README.json,https://dnazoo.s3.wasabisys.com/Dasyurus_viverrinus/Dasyurus_viverrinus_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Dasyurus_viverrinus/Dasyurus_viverrinus_HiC.fasta_v2.functional.gff3.gz
Daubentonia_madagascariensis,Daubentonia_madagascariensis_HiC.fasta.gz,Daubentonia_madagascariensis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Daubentonia_madagascariensis/README.json,https://dnazoo.s3.wasabisys.com/Daubentonia_madagascariensis/Daubentonia_madagascariensis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Daubentonia_madagascariensis/Daubentonia_madagascariensis_HiC.fasta_v2.functional.gff3.gz
Delphinapterus_leucas,ASM228892v2_HiC.fasta.gz,ASM228892v2_HiC.fasta_v2.functional.gff3.gz,,https://dnazoo.s3.wasabisys.com/Delphinapterus_leucas/ASM228892v2_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Delphinapterus_leucas/ASM228892v2_HiC.fasta_v2.functional.gff3.gz
Diceros_bicornis,Diceros_bicornis_HiC.fasta.gz,Diceros_bicornis_HiC.fasta_v2.functional.gff3.gz,https://dnazoo.s3.wasabisys.com/Diceros_bicornis/README.json,https://dnazoo.s3.wasabisys.com/Diceros_bicornis/Diceros_bicornis_HiC.fasta.gz,https://dnazoo.s3.wasabisys.com/Diceros_bicornis/Diceros_bicornis_HiC.fasta_v2.functional.gff3.gz
Didelphis_virginiana.csv
Didelphis_virginiana__dv-1k-w2rap.csv
Didelphis_virginiana__dv-2k-w2rap.csv
